object_id,funded_at,funding_round_type,raised_amount_usd,participants,office_id,region,zip_code,state_code
c:144897,2011-12-19,venture,2000000,1,108438,Seattle,\N,WA
c:34631,2011-12-20,series-a,50000000,2,108770,San Diego,\N,CA
c:141233,2011-12-21,angel,800000,5,106243,SF Bay,94105,CA
c:145076,2011-12-21,series-b,14000000,2,108769,SF Bay,\N,CA
c:9650,2012-01-04,angel,750000,6,111418,New York,10014,NY
c:144243,2011-12-01,angel,20000,1,108589,SF Bay,\N,CA
c:145223,2011-12-23,series-a,820000,0,106410,Boston,\N,MA
c:145260,2011-12-02,angel,20000,0,112330,SF Bay,94107,CA
c:54466,2011-12-30,angel,\N,2,108725,SF Bay,\N,CA
c:83700,2011-12-31,series-a,2200000,1,108550,SF Bay,\N,CA
c:145857,2012-01-03,angel,\N,1,108721,New York,\N,NY
c:141331,2012-01-04,series-a,1000000,3,108720,Chicago,\N,IL
c:262,2012-01-05,series-c+,53400000,2,101435,Austin,78746,TX
c:262,2012-01-05,series-c+,53400000,2,101436,New York,10001,NY
c:146291,2003-06-25,angel,179041,0,105761,SF Bay,94105,CA
c:146291,2008-06-15,angel,306720,0,105761,SF Bay,94105,CA
c:146291,2009-01-10,angel,957880,0,105761,SF Bay,94105,CA
c:146291,2011-09-10,angel,82902,0,105761,SF Bay,94105,CA
c:146775,2012-01-13,venture,2600000,1,108711,Philadelphia,\N,PA
c:147063,2011-02-01,angel,\N,0,109043,New York,\N,NY
c:144660,2011-05-05,series-a,1500000,1,110258,SF Bay,94105,CA
c:144660,2011-05-05,series-a,1500000,1,110259,Chicago,60601,IL
c:144660,2011-05-05,series-a,1500000,1,110280,Los Angeles,90067,CA
c:29051,2012-01-17,series-b,21600000,6,107505,Los Angeles,92649,CA
c:86182,2012-01-17,angel,750000,2,108507,Los Angeles,\N,CA
c:147163,2012-01-17,angel,750000,3,108709,Boston,2458,MA
c:147165,2012-01-18,venture,840000,0,108704,Philadelphia,\N,PA
c:147261,2012-01-17,angel,\N,2,108710,SF Bay,\N,CA
c:147262,2012-01-18,series-a,7700000,1,108705,SF Bay,\N,CA
c:147265,2011-01-01,angel,\N,0,109072,SF Bay,,CA
c:147290,2012-01-18,venture,50000,1,108707,Charlottesville,\N,VA
c:147397,2012-01-20,angel,200000,0,109912,SF Bay,94105,CA
c:70932,2011-07-11,series-a,\N,1,108917,Los Angeles,\N,CA
c:147654,2012-01-23,series-b,3050000,2,108702,SF Bay,\N,CA
c:147776,2011-11-01,other,40000,0,108817,New York,\N,NY
c:72576,2012-01-25,other,10800000,1,108697,Boston,\N,MA
c:141489,2012-01-30,series-a,3500000,5,108693,SF Bay,\N,CA
c:4826,2011-01-01,series-a,\N,1,109060,Palm Beach,\N,FL
c:8472,2012-01-30,other,7000000,4,102042,New York,10012,NY
c:8472,2012-01-30,other,7000000,4,109976,Washington DC,20036,DC
c:148214,2012-01-31,series-b,12000000,3,108692,San Diego,\N,CA
c:141331,2011-09-01,angel,250000,1,108720,Chicago,\N,IL
c:148330,2012-02-01,angel,500000,1,108684,Las Vegas,,NV
c:148429,2013-02-28,series-a,875000,4,104540,Nashua,3062,NH
c:148569,2012-02-02,series-a,4400000,1,101997,Los Angeles,90038,CA
c:122238,2011-11-18,series-a,8500000,2,108799,New York,\N,NY
c:122238,2011-01-01,series-a,3250000,10,108799,New York,\N,NY
c:148687,2012-01-25,angel,1300000,8,108700,SF Bay,\N,CA
c:149037,2011-01-01,angel,500000,0,109073,Houston,\N,TX
c:149132,2010-06-01,angel,120000,0,106254,Pittsburg,\N,PA
c:149132,2011-04-01,angel,250000,0,106254,Pittsburg,\N,PA
c:225271,2012-02-13,other,2200000,0,103203,Boston,2142,MA
c:149462,2012-02-14,series-a,500000,2,108676,Cleveland,\N,OH
c:218867,2012-02-15,venture,35000000,3,100970,Nashville,37215,TN
c:149850,2011-11-01,series-a,1500000,7,108818,Los Angeles,\N,CA
c:79203,2012-02-19,venture,139000000,1,108673,San Diego,\N,CA
c:150179,2009-06-01,series-a,2000000,3,106171,New York,10012,NY
c:150179,2010-05-01,series-a,6000000,8,106171,New York,10012,NY
c:150179,2011-11-01,series-b,10000000,1,106171,New York,10012,NY
c:150212,2012-02-22,venture,1900000,2,100557,Boston,2210,MA
c:150229,2012-02-23,series-a,1700000,12,108666,Salt Lake City,\N,UT
c:150332,2011-01-01,other,100000,1,109074,unknown,\N,CA
c:150341,2012-02-23,series-a,26000000,1,108667,Los Angeles,92618,CA
c:150135,2003-07-09,series-b,6000000,1,102715,Chicago,,IL
c:150135,2004-08-17,series-c+,4500000,2,102715,Chicago,,IL
c:150488,2011-02-14,angel,11000,0,109030,Los Angeles,\N,CA
c:151351,2012-01-11,angel,20000,0,108716,Boston,\N,MA
c:151463,2011-08-01,angel,350000,0,108905,Los Angeles,\N,CA
c:59473,2011-04-01,angel,50000,1,108997,San Diego,\N,CA
c:82176,2012-03-01,series-a,1500000,1,108657,Tucson,\N,AZ
c:151698,2012-03-07,venture,100000,0,108654,Norfolk,\N,VA
c:151910,2012-03-13,angel,750000,0,107238,Farmington,6032,CT
c:151910,2012-03-13,angel,750000,0,108652,Farmington,\N,CT
c:67005,2012-03-15,angel,775000,5,106299,SF Bay,\N,CA
c:67005,2011-07-01,angel,700000,6,106299,SF Bay,\N,CA
c:152436,2012-03-19,series-a,1500000,3,106289,SF Bay,\N,CA
c:145203,2011-12-01,angel,400000,5,106318,New York,,NY
c:152561,2012-03-20,series-b,12500000,1,108645,Austin,\N,TX
c:152648,2012-03-22,venture,500000,0,108643,Los Angeles,\N,CA
c:152794,2012-03-23,venture,25000,1,108641,Hudson,\N,OH
c:152865,2012-03-23,series-a,27000000,3,108642,Los Angeles,90404,CA
c:153238,2012-03-27,series-a,1600000,2,106140,Westport,6880,CT
c:153761,2012-04-03,venture,1500000,1,108621,Oklahoma City,\N,OK
c:68967,2012-04-03,series-a,2000000,1,108620,SF Bay,\N,CA
c:153847,2012-04-03,venture,25000000,1,108623,SF Bay,\N,CA
c:154069,2012-04-04,venture,275000000,5,108619,Los Angeles,\N,CA
c:154123,2012-04-06,angel,200000,0,106030,Las Vegas,89102,CA
c:141092,2012-02-22,angel,400000,3,108670,Cincinnati,\N,OH
c:154333,2012-01-01,other,20000,0,108731,Columbus,\N,OH
c:151833,2012-04-11,series-a,7000000,2,112496,Austin,78701,TX
c:154776,2012-04-11,series-a,10200000,2,108613,SF Bay,94030,CA
c:154803,2012-04-11,series-b,6600000,0,108615,SF Bay,94105,CA
c:154810,2012-04-12,venture,\N,1,108610,unknown,\N,FL
c:154931,2012-04-12,venture,\N,1,108612,Mechanicsburg,\N,PA
c:155523,2011-12-15,series-a,1700000,1,104781,Lexington,27295,NC
c:155559,2012-04-18,series-a,1600000,4,108547,SF Bay,\N,CA
c:81451,2012-04-18,series-a,\N,2,108606,Boston,\N,MA
c:38828,2012-04-18,angel,750000,0,103167,Dallas,75028,TX
c:26001,2012-04-19,series-a,8500000,3,105088,New York - Other,10028,NY
c:156118,2012-01-29,angel,15000,2,108694,Memphis,\N,TN
c:156121,2012-01-29,angel,15000,2,108695,Sparta,\N,NJ
c:59613,2012-04-23,series-a,2000000,3,106128,New York,\N,NY
c:1462,2012-04-23,venture,\N,1,101113,Saint Louis,63130,MO
c:1462,2012-04-23,venture,\N,1,101116,SF Bay,94041,CA
c:156432,2012-04-25,venture,\N,1,108603,Detroit,\N,MI
c:9650,2012-04-17,angel,300000,2,111418,New York,10014,NY
c:156976,2012-01-01,other,\N,2,108732,SF Bay,\N,CA
c:156998,2011-10-01,angel,95000,1,108847,SF Bay,\N,CA
c:157238,2012-05-03,angel,750000,0,108591,San Diego,\N,CA
c:144243,2012-05-04,series-a,1500000,28,108589,SF Bay,\N,CA
c:144243,2012-01-01,angel,150000,3,108589,SF Bay,\N,CA
c:157325,2012-05-04,series-a,1500000,2,108590,SF Bay,\N,CA
c:157423,2011-01-01,series-a,1900000,1,106588,Washington DC,20005,DC
c:85681,2012-04-01,angel,70000,0,108627,New York,\N,NY
c:157449,2012-04-01,angel,\N,0,112435,SF Bay,,CA
c:157501,2009-10-01,angel,\N,1,110557,unknown,95050,CA
c:157939,2012-05-10,venture,1000000,2,108586,Boston,\N,MA
c:139163,2012-05-24,angel,750000,5,108571,New York,\N,NY
c:158305,2013-02-28,series-a,6000000,4,106278,Boston,2116,MA
c:158405,2012-05-15,series-a,3500000,3,108583,Boston,2116,MA
c:158514,2012-05-16,venture,7900000,2,108580,SF Bay,\N,CA
c:153590,2012-05-18,angel,10000,0,106759,SF Bay,,CA
c:158745,2012-05-18,angel,150000,1,108577,Guilford,6437,CT
c:70667,2010-06-01,angel,15000,1,108510,Chicago,\N,IL
c:158823,2013-07-04,angel,800000,2,112084,SF Bay,94306,CA
c:152111,2011-12-28,angel,800000,3,106228,New York,10038,NY
c:159096,2012-05-21,angel,1000000,0,108575,Venice Beach,\N,CA
c:159169,2012-05-23,angel,450000,2,108572,Boston,\N,MA
c:159286,2012-05-23,angel,\N,1,108573,SF Bay,\N,CA
c:160050,2012-05-30,angel,350000,0,108569,New Orleans,\N,LA
c:160123,2011-11-01,angel,\N,1,108566,SF Bay,\N,CA
c:160123,2012-05-31,angel,610000,7,108566,SF Bay,\N,CA
c:160149,2012-05-31,venture,300000,0,108567,Orleans,\N,MA
c:25929,2011-01-01,venture,\N,1,109061,Denver,\N,CO
c:160226,2012-03-01,venture,\N,1,108659,Los Angeles,\N,CA
c:160366,2012-06-01,series-a,1450000,1,108554,New York,\N,NY
c:160401,2011-05-01,angel,40000,1,108660,Bala Cynwyd,\N,PA
c:160401,2012-03-01,angel,40000,1,108660,Bala Cynwyd,\N,PA
c:160421,2013-10-15,angel,1115000,0,108555,SF Bay,\N,CA
c:160434,2011-01-01,angel,120000,0,109075,Washington DC,\N,VA
c:160449,2012-06-04,venture,500000,0,106066,Avon,6001,CT
c:155559,2012-06-05,series-a,6500000,8,108547,SF Bay,\N,CA
c:37635,2011-08-01,series-a,\N,4,110115,SF Bay,94102,CA
c:49638,2012-06-05,series-a,2300000,2,109863,New York,,NY
c:160604,2012-06-06,series-a,1600000,1,108544,SF Bay,\N,CA
c:77126,2012-06-06,series-b,20000000,3,101653,New York,10010,NY
c:9650,2012-06-01,angel,1043000,3,111418,New York,10014,NY
c:160678,2012-04-01,series-a,2500000,3,107283,New York,,NY
c:160678,2012-04-01,series-a,2500000,3,108630,New York,\N,NY
c:160677,2012-06-05,venture,250000,1,108548,Cleveland,\N,OH
c:40425,2012-06-07,series-c+,15000000,1,103103,New York,10014,NY
c:40425,2012-06-07,series-c+,15000000,1,103104,SF Bay,94105,CA
c:40425,2012-06-07,series-c+,15000000,1,103105,Chicago,60654,IL
c:40425,2012-06-07,series-c+,15000000,1,103107,Milwaukee,53202,WI
c:160782,2012-06-07,series-a,6000000,2,108543,Los Angeles,\N,CA
c:161246,2012-06-01,angel,550000,0,108556,SF Bay,\N,CA
c:145260,2012-06-04,angel,350000,0,112330,SF Bay,94107,CA
c:161520,2012-06-14,venture,5500000,1,108535,Los Angeles,\N,CA
c:147397,2012-05-23,angel,250000,1,109912,SF Bay,94105,CA
c:161840,2012-06-18,angel,100000,0,108531,Manchester,\N,NH
c:162166,2012-05-01,angel,150000,1,108599,Cincinnati,\N,OH
c:58042,2012-06-30,series-a,8000000,2,111115,SF Bay,94063,CA
c:81938,2012-06-22,angel,\N,2,108452,Denver,\N,CO
c:162514,2012-02-01,angel,500000,0,111532,Boston,2118,MA
c:139006,2012-06-25,angel,\N,9,108524,New York,\N,NY
c:162692,2011-12-01,angel,\N,14,108385,SF Bay,\N,CA
c:162697,2012-06-26,angel,1400000,11,108523,SF Bay,\N,CA
c:162894,2012-06-27,other,100000,1,108522,Boston,\N,MA
c:159071,2011-10-19,series-a,3300000,3,108420,Pittsburg,\N,PA
c:162998,2012-06-28,series-c+,9200000,3,101920,Los Angeles,92653,CA
c:163068,2012-06-29,angel,1100000,9,108520,Boston,2108,MA
c:225271,2012-07-02,other,1200000,0,103203,Boston,2142,MA
c:149254,2012-07-02,angel,1000000,6,105279,New York - Other,,NY
c:86182,2012-07-05,series-a,1000000,2,108507,Los Angeles,\N,CA
c:83957,2012-07-05,venture,1250000,0,106264,Boston,2466,MA
c:72842,2012-07-06,angel,750000,1,108506,Seattle,98102,WA
c:163812,2012-03-15,angel,250000,0,108651,Houston,\N,TX
c:83700,2011-01-01,angel,50000,1,108550,SF Bay,\N,CA
c:83700,2012-06-01,other,1500000,1,108550,SF Bay,\N,CA
c:163905,2012-07-06,angel,100000,1,108414,Phoenix,\N,AZ
c:161967,2011-12-01,series-a,550000,3,108789,SF Bay,\N,CA
c:163989,2012-07-08,angel,1300000,2,108504,Los Angeles,\N,CA
c:164085,2012-07-09,other,100000,0,105777,unknown,2813,RI
c:164093,2012-07-09,venture,1000000,3,108503,New York,\N,NY
c:158756,2012-07-10,angel,750000,10,106189,SF Bay,\N,CA
c:58252,2012-07-10,venture,5350000,2,108496,Bay Area,,CA
c:79609,2012-07-10,angel,750000,5,108497,Boston,\N,MA
c:164237,2012-07-10,venture,225000,3,108499,New Orleans,\N,LA
c:164298,2012-02-01,angel,500000,0,108687,Omaha,\N,NE
c:159475,2012-03-01,angel,50000,1,108553,Raleigh-Durham,\N,NC
c:159475,2012-06-01,other,41000,1,108553,Raleigh-Durham,\N,NC
c:3640,2012-07-12,series-c+,17300000,4,103247,SF Bay,94103,CA
c:154501,2012-07-12,series-a,2400000,3,108494,SF Bay,\N,CA
c:164734,2012-07-13,angel,100000,1,108492,Cincinnati,\N,OH
c:21515,2012-07-18,series-a,3500000,5,104300,Cleveland,44094,OH
c:165413,2012-07-19,angel,\N,1,108489,New York,\N,NY
c:165573,2012-07-20,angel,\N,0,108487,Phoenix,\N,AZ
c:109,2012-07-23,venture,10000000,5,109947,New York,10012,NY
c:109,2012-07-23,venture,10000000,5,109948,Boston,2210,MA
c:165771,2011-04-14,angel,75000,0,108984,SF Bay,\N,CA
c:749,2012-03-01,series-a,850000,0,108656,SF Bay,\N,CA
c:164085,2012-07-23,venture,250000,1,105777,unknown,2813,RI
c:87480,2012-07-24,series-a,12000000,3,100593,Boston,2138,MA
c:165914,2012-07-24,venture,136000000,2,108486,Washington DC,\N,VA
c:165995,2012-07-13,series-a,2500000,0,106010,Denver,\N,CO
c:139037,2012-07-25,venture,12000000,0,111167,Boston,2141,MA
c:166044,2012-07-25,series-a,1500000,3,108484,Salt Lake City,\N,UT
c:166047,2012-07-25,venture,2000000,2,108485,New York,\N,NY
c:160104,2012-07-26,venture,1700000,0,108483,Los Angeles,\N,CA
c:146079,2012-07-26,angel,1000000,2,108482,Boston,2110,MA
c:166520,2012-07-30,series-a,2800000,4,108477,SF Bay,\N,CA
c:151089,2012-08-01,series-a,3000000,1,108467,Denver,\N,CO
c:161352,2012-07-30,angel,16500,1,108476,SF Bay,\N,CA
c:160585,2007-01-01,series-a,4500000,0,103111,New York,10010,NY
c:166908,2012-08-02,venture,24692000,1,108465,Salt Lake City,\N,UT
c:166951,2012-08-02,angel,1000000,1,108466,Phoenix,\N,AZ
c:158768,2011-11-11,angel,\N,0,108807,Atlanta,\N,GA
c:65811,2012-08-07,series-c+,15000000,1,108460,Philadelphia,\N,PA
c:167515,2011-10-01,angel,600000,0,108848,Dallas,\N,TX
c:161666,2012-01-01,angel,\N,6,108736,New York,\N,NY
c:88478,2012-01-01,series-a,\N,1,108727,New York,\N,NY
c:154884,2012-08-09,series-a,1000000,0,108457,New York,\N,NJ
c:50477,2011-12-14,venture,4500000,1,108775,New York,\N,NY
c:165669,2012-05-18,other,25000,0,108578,SF Bay,\N,CA
c:167977,2012-08-13,series-a,1300000,4,107154,Austin,Texas 78701,\N
c:167977,2012-08-13,series-a,1300000,4,108455,Austin,\N,TX
c:122520,2012-06-01,angel,100000,0,108552,New York,\N,NY
c:70667,2012-07-01,series-b,3000000,0,108510,Chicago,\N,IL
c:151414,2012-08-16,series-a,13100000,3,108329,New York,10012,NY
c:151414,2012-08-16,series-a,13100000,3,108453,New York,\N,NY
c:168505,2012-01-01,angel,1370000,5,108739,SF Bay,\N,CA
c:81938,2012-08-17,angel,1200000,3,108452,Denver,\N,CO
c:168743,2011-07-25,angel,600000,0,108909,Minneapolis,\N,MN
c:169123,2012-08-23,series-a,10000000,1,108451,SF Bay,94085,CA
c:169148,2012-08-01,angel,25000,1,108469,New York,\N,NY
c:21511,2012-08-24,series-a,23000000,6,105932,Philadelphia,19087,PA
c:169440,2012-04-01,angel,100000,0,108633,SF Bay,\N,CA
c:147397,2012-08-23,angel,125000,1,109912,SF Bay,94105,CA
c:168601,2012-02-01,other,20000,1,108439,Cleveland,\N,OH
c:168601,2012-09-04,angel,400000,1,108439,Cleveland,\N,OH
c:169657,2012-08-28,venture,\N,1,108449,unknown,\N,VT
c:42964,2012-08-28,venture,20000000,1,108448,New York,\N,NY
c:169168,2013-10-11,venture,688000,0,106259,Los Angeles,,CA
c:143070,2012-08-29,angel,400000,4,108447,SF Bay,,CA
c:162700,2012-08-30,angel,1100000,7,105818,Los Angeles,91105,CA
c:151651,2012-08-31,venture,100000,1,101317,California - Other,,CA
c:170098,2012-01-01,angel,200000,2,108740,Philadelphia,\N,PA
c:144897,2012-09-04,venture,1200000,1,108438,Seattle,\N,WA
c:140658,2012-09-05,series-b,8000000,2,108436,Austin,\N,TX
c:170461,2012-06-01,angel,15000,0,108560,Syracuse,\N,NY
c:170602,2012-09-06,angel,1250000,0,108435,Satellite Beach,\N,FL
c:170803,2012-09-07,venture,\N,1,108433,SF Bay,\N,CA
c:170804,2012-09-08,series-a,1900000,12,103773,SF Bay,94102,CA
c:171069,2012-09-10,venture,7500000,2,105031,Denver,,CO
c:171166,2012-09-11,angel,50000,0,108426,Colorado - Other,\N,CO
c:168546,2012-09-12,angel,550000,6,107776,SF Bay,94103,CA
c:168546,2012-09-12,angel,550000,6,108423,SF Bay,,CA
c:171314,2012-09-12,series-a,16000000,2,108425,Raleigh-Durham,\N,NC
c:171426,2011-06-30,series-b,5000000,2,108931,Egg Harbor Township,\N,NJ
c:159071,2012-09-17,series-b,15000000,2,108420,Pittsburg,\N,PA
c:171936,2012-09-18,venture,2000000,1,108419,Denver,\N,CO
c:153170,2012-01-01,angel,177000,3,108729,SF Bay,\N,CA
c:171972,2012-09-19,series-b,15000000,3,108418,SF Bay,\N,CA
c:172027,2011-01-01,angel,25000,2,109078,Willmington,\N,DE
c:82598,2012-09-20,series-b,3250000,5,110429,Los Angeles,90014,CA
c:82598,2012-09-20,series-b,3250000,5,110430,Cleveland,20121,\N
c:172270,2012-09-21,venture,1100000,0,110203,Boston,2466,MA
c:147397,2012-09-14,angel,500000,1,109912,SF Bay,94105,CA
c:154327,2012-09-24,series-b,16500000,0,103120,New York,10016,NY
c:172679,2012-09-25,venture,1000000,4,104222,SF Bay,94102,CA
c:155532,2012-09-26,angel,600000,2,108413,New York,\N,NY
c:172989,2012-09-28,venture,2300000,0,108410,New York,\N,NY
c:173274,2012-10-03,series-b,2300000,2,108397,New York,\N,NY
c:155039,2012-10-01,angel,60000,2,107336,Illinois - Other,60606,IL
c:173420,2012-10-04,series-a,1500000,6,102141,Portland,97232,OR
c:173532,2012-10-04,venture,25000,1,108396,Cleveland,\N,OH
c:144967,2012-10-05,angel,1000000,4,108391,Portland,\N,OR
c:166855,2012-08-08,series-a,1750000,6,106190,SF Bay,94306,CA
c:173980,2012-01-01,angel,150000,0,108743,Chicago,\N,IL
c:173970,2012-10-09,venture,5000000,1,108389,New York,\N,NY
c:57376,2012-06-07,angel,20000,1,108542,SF Bay,\N,CA
c:162692,2012-10-10,series-a,10000000,4,108385,SF Bay,\N,CA
c:133277,2012-10-10,venture,2160000,1,108384,Boston,\N,MA
c:174124,2012-10-10,venture,25000000,1,108388,Portland,97008-4038,OR
c:171767,2012-10-10,angel,1000000,0,108386,SF Bay,\N,CA
c:174210,2012-10-11,venture,15000000,1,108382,New York,\N,NY
c:174314,2012-10-12,venture,2000000,0,107815,Boston,1752,MA
c:174288,2012-04-01,angel,\N,9,108634,SF Bay,\N,CA
c:174330,2012-10-12,series-a,5924066,3,108381,SF Bay,\N,CA
c:174545,2012-10-15,venture,\N,2,106003,Los Angeles,\N,CA
c:174569,2012-10-15,venture,1900000,9,108378,SF Bay,\N,CA
c:174679,2012-10-16,venture,4000000,3,108377,New York,\N,NY
c:164491,2012-10-16,angel,1250000,1,108375,Boston,\N,MA
c:174805,2012-10-17,series-a,4000000,1,108373,SF Bay,94105,CA
c:163905,2012-10-18,angel,600000,4,108414,Phoenix,\N,AZ
c:1572,2012-10-18,venture,3250000,2,108371,SF Bay,\N,CA
c:174986,2012-10-19,angel,915000,6,108369,SF Bay,\N,CA
c:168371,2012-10-19,series-a,6500000,25,106045,SF Bay,\N,CA
c:175164,2012-10-21,angel,850000,3,108368,New York,\N,NY
c:175228,2012-09-24,angel,\N,1,106250,Detroit,\N,MI
c:146020,2012-10-24,angel,750000,14,108364,Los Angeles,CA 90401,CA
c:175621,2012-10-25,venture,\N,2,111488,Los Angeles,92704,CA
c:175544,2012-10-25,series-a,1800000,7,108362,Boston,\N,MA
c:166739,2012-10-25,venture,2300000,5,107598,SF Bay,,CA
c:166739,2012-10-25,venture,2300000,5,108360,SF Bay,\N,CA
c:175670,2012-10-26,angel,500000,2,108356,Austin,\N,TX
c:175729,2012-10-26,venture,2135000,29,108357,Palm Beach,\N,FL
c:142795,2012-10-25,crowdfunding,2800000,0,108359,Boston,2143,MA
c:175840,2012-10-26,series-a,2500000,12,108358,New York,\N,NY
c:175986,2012-10-24,series-a,3000000,1,108365,SF Bay,\N,CA
c:176103,2012-10-30,angel,1275000,0,108355,Memphis,\N,TN
c:176426,2012-09-10,series-a,7403300,0,110229,Seattle,98052,WA
c:157385,2012-11-03,angel,100000,1,106432,New York,10005,NY
c:176660,2013-01-24,angel,1000000,2,100566,Boston,2113,MA
c:176785,2012-06-01,angel,40000,0,108562,New York,\N,NY
c:176867,2013-07-29,series-a,700000,4,106431,SF Bay,\N,CA
c:176998,2012-10-01,angel,\N,1,108401,SF Bay,\N,CA
c:177319,2012-09-21,angel,\N,7,108415,SF Bay,\N,CA
c:152111,2011-06-06,angel,25000,1,106228,New York,10038,NY
c:173970,2011-06-06,angel,25000,1,108389,New York,\N,NY
c:168995,2012-01-09,angel,25000,1,108717,SF Bay,\N,CA
c:177474,2012-11-14,angel,1300000,8,106422,SF Bay,\N,CA
c:175961,2012-11-14,angel,500000,4,106421,Las Vegas,\N,NV
c:168515,2012-11-14,series-a,2700000,17,111409,Boston,2210,MA
c:151402,2012-11-15,series-a,1500000,6,106416,SF Bay,\N,CA
c:174112,2012-11-15,angel,750000,3,107483,SF Bay,95054,CA
c:171794,2012-11-15,venture,1700000,8,106418,SF Bay,\N,CA
c:145203,2012-11-16,series-a,5000000,7,106318,New York,,NY
c:177744,2012-11-13,angel,1100000,11,106425,Washington DC,\N,VA
c:177757,2012-11-14,venture,3400000,0,107409,Boston,2111,MA
c:177757,2012-11-14,venture,3400000,0,107410,Lebanon,3766,NH
c:177839,2012-11-15,other,6200000,0,106419,Amherst,\N,MA
c:177840,2012-11-18,angel,1000000,1,106413,Los Angeles,\N,CA
c:177731,2012-11-16,angel,500000,1,106414,Los Angeles,\N,CA
c:178184,2012-11-20,series-b,2300000,1,106412,Los Angeles,\N,CA
c:145223,2012-11-26,venture,2500000,2,106410,Boston,\N,MA
c:147397,2012-11-28,series-a,2600000,1,109912,SF Bay,94105,CA
c:178916,2012-01-01,angel,600000,0,110629,SF,94103,CA
c:152420,2012-11-28,angel,1000000,7,106406,SF Bay,,CA
c:153493,2012-01-01,angel,104159,0,109376,SF Bay,94040,CA
c:153493,2012-01-01,angel,104159,0,109377,SF Bay,94040,CA
c:179092,2011-12-15,angel,32000,0,108774,Nashville,\N,TN
c:179212,2012-11-29,angel,\N,2,106404,Washington DC,\N,DC
c:179220,2012-11-30,venture,600000,0,106998,Hudson,3051,NH
c:153493,2012-11-29,angel,526257,2,109376,SF Bay,94040,CA
c:153493,2012-11-29,angel,526257,2,109377,SF Bay,94040,CA
c:179748,2010-01-01,angel,1440600,2,104894,SF Bay,94107,CA
c:179748,2012-05-01,series-a,4624900,1,104894,SF Bay,94107,CA
c:178205,2012-07-01,angel,\N,1,108516,Greenville,\N,SC
c:178206,2012-07-01,angel,\N,1,108517,Greenville,\N,SC
c:178203,2012-07-01,angel,\N,1,108515,Greenville,\N,SC
c:178207,2012-07-01,angel,\N,1,108518,Lititz,\N,PA
c:180688,2012-02-01,angel,100000,0,108688,unknown,\N,CA
c:180726,2011-11-15,series-a,1634000,3,108796,Los Angeles,90401,CA
c:180752,2012-11-11,angel,500000,6,106427,SF Bay,\N,CA
c:179180,2012-12-13,angel,\N,1,106389,Seattle,\N,WA
c:181162,2012-12-12,series-a,17000000,3,106835,New York,10020,NY
c:181166,2012-12-12,series-a,2500000,4,106391,SF Bay,\N,CA
c:181207,2012-12-13,series-a,500000,0,106390,New York,\N,NY
c:167368,2012-06-01,angel,\N,1,108558,Chicago,\N,IL
c:181384,2012-11-01,angel,\N,8,106438,SF Bay,\N,CA
c:181384,2012-11-01,angel,\N,8,108349,SF Bay,\N,CA
c:181388,2012-10-01,series-a,2400000,3,108746,SF Bay,\N,CA
c:227701,2012-02-20,series-a,2250000,6,103910,New York,11101,NY
c:85142,2012-12-17,series-a,2300000,5,110675,New York,10167,NY
c:178628,2012-09-01,angel,25000,1,108442,Portland,97232,OR
